X,Y,id,@id,FIXME,access,access:conditional,addr:city,addr:postcode,addr:street,alt_name,area,bicycle,bridge,bridge:name,bridge:structure,bus,bus_bay,car,change:lanes,check_date,construction,contributor:ph,conveying,covered,crossing,crossing:markings,crossing_ref,cycleway,cycleway:both,cycleway:lane,cycleway:left,cycleway:right,cycleway:right:width,description,designation,destination,destination:backward,destination:forward,destination:ref,destination:street,driveway,fine:change:lanes,fine:turn:lanes,fixme2,flood_prone,foot,foot:conditional,footway,goods,handrail,handrail:center,handrail:left,handrail:right,hazmat,hgv,hgv:lanes,highway,horse,incline,indoor,junction,lane_markings,lanes,lanes:backward,lanes:forward,layer,level,lit,loc_name,man_made,mapillary,maxheight,maxspeed,maxspeed:type,maxweight,motor_vehicle,motor_vehicle:conditional,motorcar,motorcycle,motorcycle:lanes,mtb:scale,mtb:scale:uphill,name,name:abbr,name:en,name:es,name:etymology,name:etymology:wikidata,name:ja,name:tl,name:zh,name:zh-Hant,narrow,nat_name,noname,note,note:2022,old_name,oln,oneway,oneway:bicycle,oneway:foot,overtaking,parking:both,parking:lane:both,paved,postal_code,proposed,ramp,ramp:bicycle,ref,reg_name,sac_scale,segregated,service,short_name,sidewalk,smoothness,source,source:name,source:name:mapillary,source:nat_name,source:ref,source_ref,start_date,status,step_count,surface,tactile_paving,toll,tracktype,traffic_calming,trail_visibility,tree_lined,truck,tunnel,tunnel:name,turn:lanes,turn:lanes:backward,turn:lanes:forward,type,vehicle:conditional,website,wheelchair,width,wikidata,wikipedia
,,way/29451508,way/29451508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tertiary,,,,,,"2",,,,,,,,,,"30",,,,,,,,,,General Echavez Street,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/29451510,way/29451510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tertiary,,,,,,,,,,,,,,,,"30",,,,,,,,,,T. Abella Street,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/29451511,way/29451511,,,,,,,,,,,,,,,,,,,,,,,,,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,,,"4",,,,,,,,,,"40",,,,,,,,,,F. Llamas Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/29451526,way/29451526,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,secondary,,,,,,,,,,,,,,,,"40",,,,,,,,,,J. Labra Street,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,intermediate,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/29451530,way/29451530,,yes,,,,,,,yes,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Uytengsu Street,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/29451532,way/29451532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,"2",,,,,,,,,,,,,,,,,,,,Don Bernardo Benedicto Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B. Benedicto,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/29451533,way/29451533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tertiary,,,,,,,,,,,,,,,,"30",,,,,,,,,,T. Padilla Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/29840348,way/29840348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,,,"2",,,,,,,,,,,,,,,,,,,,Miñoza Street,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/32744073,way/32744073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,,,,,,,,,,,,,"50",,,,,,,,,,Manuel L. Quezon Avenue,,,,Manuel Luis Quezon,Q1503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/32834710,way/32834710,,,,,,,,,,,,,,,,,,,,,,,,,,,exclusive,,lane,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,,no,"3",,,,,,,,,,"40",,,,,,,,,,Cardinal Rosales Avenue,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/32834729,way/32834729,,,,,,,,,,,,,,,,,,,,,,,,,,,advisory,,lane,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,,yes,"2",,,,,yes,,,,,"40",,,,,,,,,,B. Rodriguez Street,,,,Buenaventura Rodriguez,Q65067698,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,B. Rodriquez,right,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/32834732,way/32834732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Saturnino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/32834740,way/32834740,,,,,,,,,,,,,,,,,,,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Rahmann Street,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/32834744,way/32834744,,,,,,,,,,,,,,,,,,,cfbate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,yes,,,,,,,,,,,,,,,E Benedicto Street,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/34130992,way/34130992,,,,,,,Old Bonifacio Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Old Bonifacio Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34131201,way/34131201,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Eagle Street,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34131203,way/34131203,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Eagle Street,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34131207,way/34131207,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Flamingo Street,,,,,,,,,,,,,draft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233959,way/34233959,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"1",,,,,,,,,,,,,,,,,,,,Main Street,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233960,way/34233960,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"1",,,,,,,,,,,,,,,,,,,,Main Street,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233961,way/34233961,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,King's Road North,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233963,way/34233963,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Wall Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233964,way/34233964,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Sesame Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233965,way/34233965,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Prince Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233967,way/34233967,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Main Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34233968,way/34233968,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Prince Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34283002,way/34283002,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Queen's Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34283003,way/34283003,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Sesame Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34283004,way/34283004,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Prince Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34283977,way/34283977,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Maya Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34283999,way/34283999,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Kingfisher Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34284002,way/34284002,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,Cardinal Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34617451,way/34617451,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Esperanza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617456,way/34617456,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Don Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617458,way/34617458,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617460,way/34617460,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Angeli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617463,way/34617463,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Melissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617464,way/34617464,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Glenn Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617466,way/34617466,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Don Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617468,way/34617468,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Rosebud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617478,way/34617478,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Ananias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617479,way/34617479,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617480,way/34617480,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617482,way/34617482,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Emilio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617484,way/34617484,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Anabelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617485,way/34617485,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/34617490,way/34617490,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Elisabeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617492,way/34617492,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Simeona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617495,way/34617495,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Ananias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617496,way/34617496,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617497,way/34617497,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Ananias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617500,way/34617500,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Evelyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617501,way/34617501,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Maria Luisa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paseo Ma. Luisa,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617503,way/34617503,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Alexandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617505,way/34617505,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Estefania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617507,way/34617507,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Don Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34617508,way/34617508,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,"2",,,,,,,,,,,,,,,,,,,,Paseo Don Sergio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,,,,,,,,
,,way/34946939,way/34946939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,,,"4",,,,,,,,,,"50",,,,,,,,,,Veterans Drive,,,,,,,,,,,Cebu-Balamban Transcentral Highway,,,,,,,,,,,,,,,,,"815",,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,
,,way/37870281,way/37870281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,P. Almendras Extension,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/37870282,way/37870282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,P. Almendras Extension,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/37870613,way/37870613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/37900282,way/37900282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,path,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38192163,way/38192163,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38192166,way/38192166,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38192167,way/38192167,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38192168,way/38192168,,permissive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38192169,way/38192169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38192173,way/38192173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423907,way/38423907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,Camp Lapu-Lapu Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423909,way/38423909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Jumabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423911,way/38423911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,Camp Lapu-Lapu Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423912,way/38423912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423917,way/38423917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,name,,,,,,,,,,,,,unclassified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423919,way/38423919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Dagohoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423920,way/38423920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,Mactan Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,way/38423923,way/38423923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unpaved,,,,,,,,,,,,,,,,,,,
